17.35396248,23.71434286
14.87354492,23.15573184
17.49756742,25.83512365
10.92974418,20.3092644
11.26460512,21.75698022
17.14357727,25.47852403
11.44642235,21.01346419
17.57977495,27.11140578
14.88899408,23.07970801
11.55541966,21.71340912
16.98586797,27.93237973
15.97222548,26.66820876
16.08240018,24.69496182
12.83256173,23.1873148
14.13167148,24.16130539
18.86700801,25.99666879
12.56138066,22.27623921
16.06570871,24.75670499
16.23802713,26.85915466
12.79644762,21.2677885
16.1740933,22.83885737
13.49788598,21.44587954
16.20149242,24.21977941
15.0478845,23.50898921
14.56726433,23.39192387
19.13594048,28.22003723
12.93580968,23.28284657
15.7865301,24.63930706
16.71200929,23.06692605
16.13397195,21.85608464
13.1706639,21.19126764
16.55773259,23.61640899
16.96389387,24.15454676
17.3907427,28.07114522
11.03042811,22.27260055
15.31806902,21.25103346
16.46246342,23.11623897
16.70417825,26.22010239
21.03896669,30.03032833
17.67667527,26.40508129
13.56374117,20.68830227
18.14945642,24.35868399
15.39574517,22.86956601
15.39403638,24.72651788
16.96078906,24.22373869
15.25145281,24.62585763
16.24250389,25.19070152
11.97022372,21.8712747
13.96477934,23.7078942
16.17126279,25.95346463
15.55307481,26.43591908
13.72557819,21.61750913
11.1730093,20.10844365
16.14587423,24.98826453
16.6012635,25.32131454
18.3420979,26.53050113
15.6600402,23.87762447
13.97128963,23.30198119
14.08965668,23.86088233
18.42900062,24.89131514
10.78001823,21.64676901
13.67466908,22.267108
15.51653007,26.1810854
18.01411552,28.52228442
14.48215256,23.38891814
14.5506918,21.04402735
15.1306515,23.42824135
18.21840067,28.84312576
17.14231498,24.61879059
16.19698844,26.00439306
10.93514061,21.63920276
11.60458353,20.72026928
11.99444379,22.46548486
16.60375293,24.87851102
16.2519347,22.89735853
14.36778633,20.76996637
13.55080516,21.88554763
16.18533758,22.88941889
16.02520331,23.76682437
15.80219241,26.45784786
16.10227395,25.54781041
12.70931459,23.57652203
20.99340931,28.37466549
19.36995453,27.48119103
18.17851001,26.67877796
17.38707671,25.90222843
15.36348936,26.3983052
11.3294112,22.6390727
15.94137041,26.42642519
17.92195795,28.23855552
14.87712028,23.37564097
18.66080726,29.11023089
16.0419244,24.36199478
16.68015451,25.94031041
17.68417368,24.88227001
11.61665465,18.95786319
17.74762923,27.95510553
14.40429672,22.58580488
15.15983409,25.46442824
15.60006077,22.62211108
15.72374317,23.38983009
14.49735763,24.02243122
15.69232752,24.63476657
14.53774119,21.5517299
15.31339772,21.87920319
15.67466618,24.04981623
10.53129589,22.55878562
14.88191297,24.44636304
13.25269666,24.77929322
13.30815391,24.53793349
14.54755532,23.03228175
17.0032708,23.15010373
16.63362836,22.57536952
17.22569946,26.431554
13.02786587,22.1365489
16.67420691,23.29583969
13.00594866,23.09496141
10.95847879,19.03369971
15.21331369,22.29787584
14.0486876,23.18219524
18.61836911,27.78850733
11.59813939,19.57280204
15.08361468,22.77034322
10.53789271,22.55726141
14.91360238,23.18708679
13.34095097,22.12270181
17.36120079,25.34016505
17.11290184,23.49278542
17.77976022,24.81238696
14.65487878,23.17862838
9.431481921,18.42034705
17.11190397,23.78716322
16.6451837,27.36348795
15.34063164,25.90059064
15.64380123,23.26932298
16.81132598,22.69979772
19.01476668,26.92698119
10.92917066,20.65176984
15.46197582,26.67858896
15.26650311,24.95623338
19.11095863,26.32374542
9.77934056,19.45164247
15.19389547,24.71394659
15.90833404,23.8016619
15.71593697,24.31133189
17.23227724,25.96926465
18.44159268,26.40266716
17.45273907,26.89199096
16.15327706,26.01814678
15.06057713,25.36163383
14.7577458,25.80925493
16.80197406,25.90445062
18.78599634,27.94114525
16.24640716,22.83682067
12.17309997,20.48539857
10.41247148,21.14395585
12.20322861,19.57839755
17.2723844,27.2067858
16.49505559,23.6006483
15.77495485,24.40281568
11.44485003,21.04353251
15.78568312,22.16279852
15.52660249,26.45337908
15.50630742,25.20578429
14.53992915,24.4865608
13.30986814,20.86706316
16.4399763,22.12170141
17.82984404,26.48412318
16.18721659,23.2079892
17.65377576,27.8092671
16.8586034,25.11281511
10.8435534,20.64330831
12.09584475,21.22954769
11.60046004,20.44275797
17.47658064,25.29531081
13.23416053,22.2892466
13.91449036,22.12774166
16.09780988,26.94514869
15.92964286,27.24511212
15.95015357,22.78436549
17.75675509,24.58143647
18.04547096,26.71796507
13.99474569,21.85228602
15.80655221,22.15338214
11.52070512,19.89186348
14.13056069,23.94465426
16.22963246,24.48849227
18.17898375,27.479962
15.53205911,24.30120575
10.4907463,20.61065874
9.314610293,17.38482728
17.45901216,24.02289736
17.62559007,25.2344655
16.04152773,26.60417601
17.99187834,28.70554254
19.58614972,30.53350246
15.04281183,24.69871995
17.25909351,25.1281225
12.51035369,20.44842095
18.34463171,25.98720451
11.58719771,22.0444882
15.26714593,23.26273958
17.09257563,24.47578485
16.58053077,23.77930977
16.44123866,23.71715244
